Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Oneil Cruz","PIT",128,553,500,123,72,22,6,23,78,70,47,1,163,3,2,0,,15,6,0.245361,0.0858209,0.294776,0.291139,0.313433,0.449485,0.330293,0.762917,0.204124,6.74836,0.315961,0,0.132586,72.2604,9.02685,112.647,0.132586,-1.05236,8.258185788989067,3.872637987136841,3.22723,67.48999786376953,,,,"21711"
"Trent Grisham","SDP",125,539,465,103,61,22,3,18,66,62,61,2,135,6,3,4,,10,3,0.221519,0.112933,0.249545,0.452555,0.317431,0.394515,0.313623,0.711946,0.172996,5.1207,0.270186,0,0.273583,63.2929,1.66014,105.515,0.273583,6.89123,3.7272829115390778,8.81623101234436,3.22111,315.20001220703125,,,,"18564"
"Jake Cronenworth","SDP",143,616,538,137,86,30,5,17,86,78,60,3,106,12,5,1,,4,2,0.255435,0.0981013,0.172468,0.568807,0.340729,0.422101,0.33343,0.76283,0.166667,4.65201,0.287703,0,-0.635955,82.0276,11.5902,119.058,-0.635955,4.71989,13.004053056240082,-3.080108165740967,3.21807,194.3000030517578,,,,"18036"
"Isaac Paredes","TBR",115,497,430,99,51,22,1,24,62,71,56,0,89,6,5,0,,0,2,0.229213,0.11284,0.178988,0.630435,0.322957,0.453933,0.337603,0.77689,0.224719,2.15995,0.231231,0,-1.23634,67.8291,10.9989,126.344,-1.23634,0.515455,13.497076869010925,1.140454649925232,3.19893,301.8599853515625,,,,"20036"
"Jorge Polanco","MIN",122,525,466,122,76,24,2,20,73,68,52,1,99,3,5,0,,5,4,0.262425,0.0987654,0.188713,0.523364,0.336861,0.45328,0.342937,0.790141,0.190855,3.69195,0.290237,0,-1.08166,73.8753,13.8434,126.455,-1.08166,-2.87519,14.547323942184448,-0.9001907110214233,3.18858,165.77000427246094,,,,"13152"
"Seiya Suzuki","CHC",126,546,478,128,74,27,2,25,74,59,60,4,132,5,4,0,,9,6,0.267157,0.109442,0.242489,0.451327,0.351931,0.487745,0.361451,0.839676,0.220588,4.27101,0.31769,0,-1.00986,84.8609,22.4278,134.812,-1.00986,-3.05845,21.073711276054382,-9.408448219299316,3.15362,155.75999450683594,,,,"30116"
"Salvador Perez","KCR",141,572,534,143,84,25,2,31,65,94,25,2,140,10,3,0,,0,1,0.267368,0.043222,0.24558,0.176,0.310413,0.498947,0.346187,0.80936,0.231579,2.28721,0.304615,0,-0.929758,81.937,16.5537,124.058,-0.929758,-6.20605,14.550414979457855,-2.8310484886169434,3.14268,71.16000366210938,,,,"7304"
"Yoán Moncada","CHW",138,595,530,133,84,29,2,18,71,70,58,2,155,6,2,0,,4,2,0.250522,0.0966543,0.260223,0.371429,0.328996,0.413361,0.325306,0.742357,0.162839,3.79599,0.32,0,-0.593428,75.3913,7.35513,112.038,-0.593428,2.34709,7.466407954692841,3.4720866680145264,3.13827,291.9700012207031,,,,"17232"
"Gleyber Torres","NYY",138,595,536,139,89,26,1,22,74,80,51,2,125,3,4,1,,9,4,0.258555,0.0856164,0.210616,0.406504,0.324185,0.437262,0.330635,0.761448,0.178707,3.92683,0.296104,0,-0.366691,77.9104,9.87425,117.152,-0.366691,-0.688783,11.117200344800949,-0.3637832999229431,3.11884,112.18000030517578,,,,"16997"
"Hunter Renfroe","LAA",130,560,506,126,67,26,1,32,75,79,45,1,138,3,5,1,,2,1,0.249462,0.0796117,0.246602,0.322835,0.311284,0.492473,0.344004,0.803757,0.243011,2.97695,0.27707,0,-0.469512,79.2749,15.2409,123.971,-0.469512,3.1182,14.636246889829636,-2.8818044662475586,3.1069,148.4199981689453,,,,"15464"
"Chris Taylor","LAD",125,539,475,111,65,26,3,16,68,70,54,2,168,7,3,0,,10,1,0.233735,0.0997877,0.312102,0.319728,0.318471,0.404819,0.316674,0.723291,0.171084,5.81,0.322957,0,1.09379,64.5995,2.96678,105.523,1.09379,4.356,4.552257537841797,6.88100004196167,3.10453,282.1499938964844,,,,"13757"
"Anthony Santander","BAL",154,665,604,155,89,33,0,33,87,100,47,1,132,9,5,0,,1,2,0.256075,0.0713073,0.198642,0.358974,0.317487,0.472897,0.340978,0.790384,0.216822,1.93735,0.274809,0,-1.26921,92.5406,16.5002,123.914,-1.26921,1.27619,16.625926733016968,-8.298812747001648,3.09818,131.02999877929688,,,,"14551"
"Riley Greene","DET",136,588,528,133,89,24,5,15,77,67,52,1,158,4,3,0,,5,4,0.252588,0.0892193,0.269517,0.331034,0.32342,0.405797,0.319573,0.729217,0.153209,4.82884,0.330275,0,-1.24057,71.8265,4.59077,109.803,-1.24057,3.7422,5.245809078216553,5.442199945449829,3.08856,195.22000122070312,,,,"25976"
"Taylor Ward","LAA",138,595,518,135,81,30,1,22,84,73,66,0,135,7,2,1,,6,2,0.259508,0.111111,0.226121,0.491379,0.349609,0.449664,0.350033,0.799274,0.190157,3.77742,0.308917,0,-0.39998,87.0796,19.0434,128.228,-0.39998,-1.87272,18.499906599521637,-8.147720098495483,3.07671,111.7300033569336,,,,"17548"
"José Abreu","HOU",152,658,582,163,105,36,1,21,79,93,53,2,134,15,8,0,,1,1,0.27933,0.0807249,0.204283,0.395161,0.350906,0.450652,0.348406,0.801558,0.171322,2.38951,0.326683,0,-0.922668,95.4491,20.2091,129.494,-0.922668,-0.491786,20.91611123085022,-12.691785514354706,3.06398,94.98999786376953,,,,"15676"
"Alex Verdugo","BOS",138,595,542,160,108,38,2,13,77,69,45,3,84,3,6,0,,3,2,0.296161,0.0748752,0.141431,0.529412,0.349418,0.444241,0.34365,0.793659,0.14808,3.36225,0.327473,0,-0.823474,84.0621,16.0259,119.912,-0.823474,4.09378,12.508670806884766,-2.2812161445617676,3.06362,202.67999267578125,,,,"17027"
"J.P. Crawford","SEA",141,609,535,134,96,28,2,8,69,54,62,0,94,7,4,1,,5,4,0.25,0.102564,0.153846,0.666667,0.333868,0.354015,0.308347,0.687883,0.104015,3.50081,0.287946,0,-1.25726,68.9601,-0.676906,105.431,-1.25726,0.76702,2.4648139476776123,7.292020499706268,3.06102,411.54998779296875,,,,"15491"
"DJ LeMahieu","NYY",122,525,467,127,95,20,1,11,70,55,53,1,71,3,3,0,,4,2,0.272727,0.100176,0.135325,0.74026,0.347979,0.391304,0.327438,0.739283,0.118577,3.46043,0.3,0,-0.613475,67.4109,7.37903,114.894,-0.613475,7.95192,8.185825765132904,4.176921844482422,3.05372,249.36000061035156,,,,"9874"
"Miguel Vargas","LAD",128,553,495,131,86,27,2,16,82,75,48,1,100,6,5,0,,9,3,0.264875,0.0859107,0.180412,0.47619,0.333333,0.424184,0.330892,0.757518,0.159309,4.85806,0.299505,0,0.00394803,72.5236,9.28998,115.244,0.00394803,-0.756,9.79837685264647,0.6689999103546143,3.05258,200.5,,,,"20178"
"Ryan McMahon","COL",131,567,502,125,76,25,2,22,70,76,58,1,148,4,3,0,,5,2,0.249012,0.103147,0.26049,0.395973,0.33042,0.436759,0.334865,0.767178,0.187747,3.9383,0.307692,0,-0.36646,76.1494,11.315,101.369,-0.36646,7.40902,0.535179078578949,9.434020519256592,3.04973,197.22000122070312,,,,"15112"
"Ramón Laureano","OAK",139,602,537,127,74,31,1,21,79,59,43,0,159,18,4,0,,15,7,0.236364,0.0717593,0.263889,0.27193,0.3125,0.415584,0.319425,0.728084,0.179221,5.26435,0.293436,0,-0.261131,73.4658,4.62926,113.669,-0.261131,6.23623,8.998465120792389,0.7862286567687988,3.04054,226.3800048828125,,,,"17128"
"Mike Yastrzemski","SFG",125,539,473,113,60,30,3,20,77,67,55,2,136,6,4,1,,4,1,0.239829,0.101504,0.25188,0.402985,0.323917,0.445396,0.333406,0.769313,0.205567,4.74496,0.290221,0,-0.0825238,71.7638,10.1311,116.978,-0.0825238,-1.26548,10.54955718666315,0.1595216989517212,3.0285,348.19000244140625,,,,"14854"
"Ian Happ","CHC",147,637,562,137,82,30,2,23,75,74,66,2,159,5,2,1,,8,3,0.244186,0.104274,0.249573,0.417808,0.328767,0.428295,0.330862,0.757062,0.184109,3.85015,0.299145,0,-0.399482,83.5248,10.6861,113.896,-0.399482,4.17043,9.885029435157776,-2.5545654296875,3.01995,151.22000122070312,,,,"17919"
"Ezequiel Tovar","COL",130,560,518,142,95,27,4,16,69,79,28,0,107,7,3,4,,14,4,0.274869,0.0508475,0.191283,0.265823,0.319512,0.437173,0.328858,0.756685,0.162304,5.49859,0.317406,0,0.557436,72.5368,8.50274,97.261,0.557436,4.73806,-1.2246150374412537,10.738064765930176,2.97715,215,,,,"24064"
"Thairo Estrada","SFG",133,574,523,139,94,27,2,15,79,70,35,0,99,12,2,1,,17,5,0.266366,0.0617284,0.17284,0.357143,0.325773,0.41535,0.325207,0.741123,0.148984,5.54035,0.301724,0,0.843983,72.6851,7.05019,111.372,0.843983,-2.6568,8.427679896354675,0.49320006370544434,2.96438,165.5500030517578,,,,"16426"
"Andrew Benintendi","CHW",128,553,486,133,91,26,3,13,77,65,60,1,87,2,6,0,,12,3,0.273946,0.107744,0.156566,0.688172,0.351852,0.41954,0.33825,0.771392,0.145594,5.21419,0.306413,0,0.683142,75.756,12.5224,121.176,0.683142,2.3354,13.860511898994446,-3.5895986557006836,2.92772,214.61000061035156,,,,"17901"
"Brandon Crawford","SFG",122,525,466,116,77,23,2,14,61,62,48,5,114,6,5,0,,3,2,0.249383,0.0921053,0.217105,0.424242,0.324561,0.397531,0.314796,0.722092,0.148148,3.65416,0.298658,0,-0.747962,62.138,2.10611,104.253,-0.747962,2.57415,1.846119463443756,8.19915246963501,2.90934,443.9200134277344,,,,"5343"
"Andrew Vaughn","CHW",141,609,545,146,87,29,1,29,67,84,49,0,101,9,5,0,,0,1,0.26742,0.0809443,0.165261,0.489796,0.335582,0.482109,0.35347,0.817691,0.214689,1.61215,0.278049,0,-1.0115,90.7912,21.1542,131.921,-1.0115,-1.38857,20.864020586013794,-12.613571763038635,2.90285,143.3800048828125,,,,"26197"
"Ha-Seong Kim","SDP",118,511,454,109,69,24,3,12,51,55,44,0,94,6,4,3,,10,2,0.239374,0.0854871,0.184891,0.462366,0.312,0.387025,0.307965,0.699025,0.147651,5.0223,0.274566,0,0.732841,57.7082,-0.722859,101.647,0.732841,6.53542,1.710374891757965,8.710420846939087,2.89932,247.74000549316406,,,,"27506"
"Ryan Mountcastle","BAL",141,609,557,150,92,28,1,30,75,94,42,1,151,4,6,0,,3,1,0.269231,0.0686767,0.247906,0.277027,0.321608,0.481685,0.345179,0.803293,0.212454,2.99708,0.314667,0,-0.358888,86.7798,17.1428,126.879,-0.358888,1.26177,18.06140559911728,-10.013224959373474,2.88162,152.85000610351562,,,,"18373"
"Josh Jung","TEX",125,539,500,125,73,27,2,23,62,85,31,0,150,8,0,0,,4,2,0.25,0.0571429,0.278571,0.205128,0.303571,0.45,0.32719,0.753571,0.2,3.74115,0.311765,0,-0.456699,69.1022,7.46949,113.885,-0.456699,2.592,7.965116560459137,2.117000102996826,2.86108,224.52999877929688,,,,"26299"
"Kolten Wong","SEA",122,525,465,116,77,24,2,13,66,54,40,2,93,14,4,1,,15,5,0.248837,0.0762887,0.17732,0.430233,0.32438,0.393023,0.315439,0.717403,0.144186,5.52358,0.282738,0,0.34807,62.4062,2.37432,110.438,0.34807,2.12143,6.514613389968872,3.9964287281036377,2.8593,253,,,,"12532"
"Danny Jansen","TOR",110,447,394,93,52,19,0,21,60,70,42,1,87,6,3,1,,1,1,0.234848,0.0936455,0.19398,0.482759,0.315436,0.443182,0.329357,0.758618,0.208333,2.4225,0.247423,0,-0.70255,58.025,6.95784,116.112,-0.70255,2.76492,7.394486725330353,5.564921140670776,2.85419,184.1999969482422,,,,"16535"
"Vinnie Pasquantino","KCR",134,581,511,140,83,34,2,21,69,78,58,2,79,6,6,0,,2,1,0.2749,0.0998249,0.136602,0.730769,0.352014,0.474104,0.356804,0.826118,0.199203,2.85041,0.286064,0,-0.599385,88.1557,21.7205,131.554,-0.599385,0,20.030255913734436,-11.425000190734863,2.84647,93.6500015258789,,,,"27676"
"Adolis García","TEX",152,658,610,149,85,29,4,31,93,98,36,1,196,8,4,0,,19,7,0.244643,0.0546358,0.298013,0.183333,0.293046,0.457143,0.322559,0.750189,0.2125,6.341,0.30618,0,0.58027,81.9378,6.69782,110.616,0.58027,5.79871,8.44067656993866,-2.4512877464294434,2.82932,60.0099983215332,,,,"19287"
"Lars Nootbaar","STL",118,511,434,99,52,22,3,21,73,65,66,1,107,2,8,0,,6,1,0.227882,0.129841,0.209567,0.619565,0.328018,0.439678,0.332994,0.767696,0.211796,5.24402,0.248148,0,0.205442,67.8689,9.43785,118.459,0.205442,2.9565,11.164547264575958,-1.4184999465942383,2.82847,179.5399932861328,,,,"21454"
"Jean Segura","MIA",128,553,506,137,101,23,2,10,67,48,37,2,81,8,2,0,,12,5,0.271071,0.0666667,0.145833,0.457143,0.329167,0.387244,0.314985,0.71641,0.116173,4.66483,0.303867,0,-0.122241,65.5353,2.30176,105.009,-0.122241,3.00475,3.0959582701325417,5.02974796295166,2.80671,224.30999755859375,,,,"5933"
"Yasmani Grandal","CHW",89,354,292,66,42,11,0,13,36,41,56,1,77,2,3,0,,1,1,0.226257,0.158986,0.218894,0.726316,0.352535,0.396648,0.333734,0.749183,0.170391,1.38411,0.258964,0,-0.57577,47.1981,6.7423,117.987,-0.57577,2.53404,6.585564017295837,8.65903639793396,2.78379,269.260009765625,,,,"11368"
"Joey Gallo","MIN",113,490,406,79,37,15,1,26,67,62,79,3,181,4,1,0,,4,1,0.193878,0.160677,0.369979,0.434286,0.32981,0.42602,0.332,0.75583,0.232143,3.87378,0.264249,0,-0.0672282,64.6926,8.66283,118.733,-0.0672282,6.87343,10.262137539684772,0.5734286308288574,2.77633,372.4200134277344,,,,"14128"
"Austin Meadows","DET",123,532,468,125,73,27,5,20,67,72,53,2,98,7,4,0,,4,3,0.266204,0.0997963,0.183299,0.544445,0.346232,0.472222,0.353272,0.818454,0.206019,4.42157,0.295732,0,-0.962399,79.2281,18.3958,133.593,-0.962399,-1.37288,19.14849078655243,-9.672881603240967,2.77399,273.95001220703125,,,,"15672"
"Yandy Díaz","TBR",143,616,529,144,100,29,1,14,77,66,79,2,81,5,4,0,,2,2,0.272523,0.12766,0.131528,0.970588,0.369439,0.412162,0.345524,0.781601,0.13964,2.63633,0.297003,0,-1.21949,87.9462,17.5087,131.936,-1.21949,-4.17857,20.91793167591095,-14.378571033477783,2.74661,265.95001220703125,,,,"16578"
"Adalberto Mondesi","BOS",97,420,392,97,60,18,8,10,54,59,21,0,130,1,3,3,,38,7,0.247492,0.05,0.309375,0.161616,0.286164,0.414716,0.302648,0.700879,0.167224,8.94501,0.340206,0,4.66376,45.6571,-2.36837,90.9656,4.66376,8.8695,0.3938784599304199,12.369500160217285,2.74465,258.239990234375,,,,"13769"
"Kris Bryant","COL",126,546,477,138,81,35,1,21,83,63,56,2,112,10,2,0,,5,1,0.289474,0.10251,0.205021,0.5,0.374477,0.497608,0.377331,0.872085,0.208134,3.88633,0.338816,0,-0.140318,91.7489,29.3158,130.405,-0.140318,-3.28263,19.147794157266617,-11.432631015777588,2.73888,127.44999694824219,,,,"15429"
"Josh Rojas","ARI",117,504,442,111,71,27,2,10,67,54,54,1,104,2,3,3,,17,5,0.25,0.107807,0.20632,0.522523,0.33271,0.389831,0.319193,0.722541,0.139831,5.44877,0.303116,0,0.988632,61.4132,3.78257,103.78,0.988632,3.47249,3.2018699645996094,5.872488737106323,2.73322,215.92999267578125,,,,"19734"
"Amed Rosario","CLE",143,616,582,161,117,26,6,12,75,64,27,0,109,3,4,0,,15,4,0.275747,0.043956,0.177394,0.247788,0.309262,0.400332,0.309142,0.709594,0.124585,5.85683,0.320166,0,0.756356,70.1418,-0.295588,101.034,0.756356,-1.96958,1.4734307527542114,4.630421042442322,2.70088,115.06999969482422,,,,"15518"
"Cal Raleigh","SEA",120,484,439,98,47,26,1,24,52,74,37,1,130,3,4,0,,2,1,0.222222,0.0762332,0.269058,0.283333,0.284753,0.449383,0.315406,0.734136,0.22716,2.75131,0.254682,0,-0.351641,57.4962,2.1754,110.415,-0.351641,0.789231,5.318380683660507,4.939230859279633,2.69491,153.8800048828125,,,,"21534"
"Ramón Urías","BAL",97,420,376,96,61,20,1,14,49,56,34,1,100,7,2,2,,1,1,0.254593,0.0798122,0.237089,0.336634,0.325472,0.422572,0.327205,0.748044,0.167979,2.55891,0.309701,0,-0.610642,53.851,5.82546,114.19,-0.610642,5.184,6.095858514308929,6.13400000333786,2.68863,413.6600036621094,,,,"18795"
"Nathaniel Lowe","TEX",147,637,566,155,103,27,2,23,75,76,65,2,146,4,2,0,,3,1,0.273224,0.101942,0.229773,0.443662,0.351133,0.448087,0.348806,0.79922,0.174863,3.06964,0.330749,0,-0.494889,92.6053,19.7666,129.146,-0.494889,-3.87947,20.397152990102768,-15.254473686218262,2.67019,107.38999938964844,,,,"19566"
"Eugenio Suárez","SEA",144,623,544,114,63,21,1,29,69,81,66,1,193,8,5,0,,1,1,0.209213,0.105528,0.309883,0.340541,0.301508,0.412668,0.312654,0.714176,0.203455,2.20225,0.258786,0,-0.767282,72.6772,1.43936,108.472,-0.767282,-1.34516,5.17218017578125,0.2798415422439575,2.65585,158.22999572753906,,,,"12552"
"Joey Wendle","MIA",110,476,439,118,78,29,4,7,54,47,24,1,83,10,4,0,,12,5,0.26776,0.0503778,0.173804,0.289855,0.31738,0.398907,0.312651,0.716287,0.131148,5.46707,0.312925,0,0.0365521,55.5273,1.09842,103.413,0.0365521,3.366,1.9238045029342175,7.265999794006348,2.64642,344.0899963378906,,,,"13853"
"Santiago Espinal","TOR",117,504,462,124,91,25,1,8,54,53,37,1,74,2,2,1,,7,6,0.268765,0.0731707,0.146341,0.5,0.324444,0.377724,0.309421,0.702168,0.108959,3.39301,0.304094,0,-1.41019,57.5005,-0.130099,102.037,-1.41019,7.38112,-0.2546689510345459,9.38112497329712,2.6437,494.2300109863281,,,,"19997"
"Mike Zunino","CLE",87,346,313,63,28,12,1,22,45,53,27,0,121,5,1,0,,0,1,0.200772,0.0769231,0.34965,0.22,0.272727,0.455598,0.314245,0.728326,0.254826,3.02793,0.239437,0,-0.725029,40.7533,1.23514,104.637,-0.725029,6.3067,1.0782504677772522,13.056697368621826,2.63986,419.4599914550781,,,,"13265"
"Miguel Rojas","LAD",115,497,459,118,82,26,2,7,46,59,29,1,65,5,2,1,,9,3,0.256236,0.0587002,0.129979,0.451613,0.306723,0.369615,0.2974,0.676337,0.113379,4.28759,0.283422,0,0.155271,51.9556,-4.87459,92.3433,0.155271,7.5134,-4.265946701169014,12.388403415679932,2.60854,427.4100036621094,,,,"7802"
"Max Kepler","MIN",122,525,458,106,61,24,2,18,69,59,56,1,88,7,4,0,,4,2,0.230583,0.105932,0.167373,0.632911,0.319915,0.410194,0.320146,0.730109,0.179612,4.22103,0.246106,0,-0.50015,64.3695,4.33764,110.365,-0.50015,7.81826,5.623067498207092,2.19326114654541,2.57637,354.0799865722656,,,,"12144"
"Teoscar Hernández","SEA",143,616,568,144,88,23,1,31,83,92,40,1,165,5,2,0,,11,3,0.253283,0.0657439,0.268166,0.245161,0.307958,0.461538,0.332558,0.769497,0.208255,4.43676,0.301994,0,0.310212,81.6012,11.1637,122.524,0.310212,-3.03921,15.92349922657013,-11.03921127319336,2.57283,75.91999816894531,,,,"13066"
"David Villar","SFG",115,497,437,102,59,23,1,19,67,72,46,0,150,12,2,0,,1,1,0.233624,0.0921305,0.301344,0.305732,0.322457,0.421397,0.327328,0.743854,0.187773,2.90266,0.307421,0,-0.673751,63.7724,6.94217,112.822,-0.673751,-0.9,6.730356693267822,0.6749998927116394,2.53325,463.9100036621094,,,,"24782"
"Jacob Stallings","MIA",94,371,332,79,58,15,0,6,32,35,32,1,82,4,2,1,,0,1,0.238853,0.0854701,0.222222,0.384615,0.311429,0.340764,0.291,0.652193,0.101911,1.27753,0.297414,0,-0.805238,36.9173,-5.52813,88.6083,-0.805238,9.95418,-5.718212246894836,17.204177856445312,2.51729,590.8200073242188,,,,"13723"
"Anthony Rizzo","NYY",131,567,483,114,67,22,1,24,72,76,57,4,99,23,3,0,,5,3,0.236324,0.100746,0.175373,0.574468,0.343284,0.437637,0.341566,0.78092,0.201313,3.52637,0.247813,0,-0.79371,79.1675,14.333,124.868,-0.79371,0.992093,15.073212265968323,-9.232907354831696,2.50934,156.3000030517578,,,,"3473"
"Christian Yelich","MIL",146,630,536,131,85,25,3,18,89,70,86,7,149,5,2,0,,17,3,0.24502,0.137288,0.237288,0.578571,0.354237,0.404382,0.333307,0.75862,0.159363,5.71843,0.305476,0,1.4419,83.8307,11.7924,114.744,1.4419,-1.64817,12.233667016029358,-9.59817373752594,2.50227,115.23999786376953,,,,"11477"
"Cody Bellinger","CHC",122,525,466,107,64,22,3,18,76,65,53,5,123,2,4,0,,13,3,0.229614,0.100952,0.234286,0.430894,0.308571,0.405579,0.30946,0.714151,0.175966,6.0296,0.270517,0,0.936606,59.9126,-0.119278,99.2618,0.936606,3.65414,0.4863590896129608,5.529135227203369,2.48623,185.0399932861328,,,,"15998"
"Keibert Ruiz","WSN",117,466,426,111,75,23,0,14,48,51,32,1,49,5,1,1,,3,1,0.261421,0.0696056,0.104408,0.666667,0.32093,0.413706,0.321649,0.734636,0.152284,2.56237,0.267062,0,-0.241759,57.7168,4.40849,105.755,-0.241759,-1.2285,2.875219404697418,5.071500182151794,2.48128,193.19000244140625,,,,"19610"
"Michael Conforto","SFG",128,553,478,120,75,27,0,18,66,67,60,4,127,12,2,0,,4,1,0.250639,0.108407,0.230088,0.471154,0.347345,0.421995,0.33771,0.76934,0.171356,2.73872,0.30292,0,-0.344343,75.5189,12.2853,119.921,-0.344343,0.178054,12.454926699399948,-7.546945855021477,2.46886,240.57000732421875,,,,"16376"
"Austin Hays","BAL",136,588,542,138,84,31,2,21,78,76,33,0,118,10,2,1,,4,4,0.254,0.0553506,0.201107,0.275229,0.306839,0.434,0.322282,0.740839,0.18,3.84425,0.28877,0,-1.37654,73.0915,5.85576,110.714,-1.37654,5.11579,5.712676763534546,-0.9842104911804199,2.46283,274.92999267578125,,,,"19363"
"Tony Kemp","OAK",126,546,476,119,83,23,4,8,63,41,50,0,72,9,6,5,,11,2,0.249383,0.0924731,0.131183,0.704918,0.329718,0.365432,0.309477,0.69515,0.116049,5.32604,0.274854,0,0.587887,62.3163,-0.116824,106.645,0.587887,0.605836,4.670672297477722,1.3558355569839478,2.45867,449.9599914550781,,,,"14894"
"Bryce Harper","PHI",79,343,289,79,41,20,1,17,51,54,48,7,74,3,3,1,,8,3,0.273319,0.13894,0.215722,0.644068,0.377289,0.522777,0.381114,0.900066,0.249458,4.29416,0.308411,0,0.158335,58.6681,19.4472,146.462,0.158335,0,18.673920050263405,-7.275000095367432,2.40853,198,,,,"11579"
"Mark Canha","NYM",126,546,456,110,74,20,2,15,75,59,62,1,108,24,4,0,,5,1,0.242009,0.114286,0.198095,0.576923,0.36,0.390411,0.336132,0.750411,0.148402,4.66853,0.283951,0,-0.0316773,73.8783,11.4451,123.064,-0.0316773,-4.60381,14.59954634681344,-10.053813934326172,2.4061,352.239990234375,,,,"11445"
"Jose Siri","TBR",120,518,480,108,67,21,3,16,67,64,30,0,179,5,2,1,,20,3,0.225182,0.058296,0.345291,0.168831,0.276405,0.384988,0.288922,0.661392,0.159806,7.0517,0.319838,0,2.14194,50.662,-8.5695,91.976,2.14194,7.0929,-2.53525710105896,8.942899823188782,2.40505,325.3599853515625,,,,"17452"
"Spencer Steer","CIN",123,532,472,116,70,25,2,20,73,79,46,1,118,10,4,0,,3,3,0.246347,0.087037,0.222222,0.391667,0.324074,0.43215,0.329902,0.756224,0.185804,3.82499,0.285714,0,-1.10065,69.3513,8.51896,105.858,-1.10065,1.68694,2.5202088356018066,2.386942148208618,2.39459,381.1099853515625,,,,"26323"
"Eloy Jiménez","CHW",141,609,560,151,93,25,1,31,73,97,42,0,141,3,4,0,,0,1,0.268949,0.0696629,0.231461,0.300971,0.321348,0.486553,0.347994,0.807901,0.217604,1.82293,0.304196,0,-1.11567,88.1419,18.5049,128.055,-1.11567,-2.05004,18.110490083694458,-14.875036239624023,2.3763,76.19000244140625,,,,"17484"
"Jake McCarthy","ARI",133,574,521,133,87,26,8,12,78,68,42,0,134,7,1,2,,27,6,0.255656,0.073922,0.234086,0.315789,0.319588,0.404977,0.317944,0.724565,0.149321,7.72065,0.322884,0,2.51519,69.3733,3.73848,102.926,2.51519,4.39229,4.466368079185486,-1.157710075378418,2.37512,111.36000061035156,,,,"21622"
"Anthony Volpe","NYY",92,399,351,82,47,21,3,11,54,52,36,0,94,9,3,0,,16,4,0.234165,0.089527,0.234797,0.381295,0.317568,0.40691,0.318363,0.724477,0.172745,6.78335,0.283784,0,1.24958,48.3557,2.73148,108.488,1.24958,0.563908,5.060460448265076,4.738908588886261,2.36321,999,,,,"sa3010868"
"Jeimer Candelario","WSN",133,574,515,126,74,31,2,19,66,65,50,1,129,6,2,0,,1,1,0.244813,0.0875233,0.225326,0.38843,0.318436,0.425311,0.324759,0.743747,0.180498,2.94398,0.289855,0,-0.746102,72.4809,6.84603,107.881,-0.746102,-0.182707,4.509778678417206,-1.3327067494392395,2.36131,401.3800048828125,,,,"13621"
"Justin Turner","BOS",126,546,478,136,92,29,0,16,70,78,52,1,91,10,6,0,,2,1,0.284722,0.0953347,0.166329,0.573171,0.363083,0.44213,0.352297,0.805213,0.157407,2.43162,0.319648,0,-0.629476,80.8903,18.4571,126.017,-0.629476,-0.4374,15.35569840669632,-10.487400233745575,2.33706,252.3000030517578,,,,"5235"
